,gameCreation,gameDuration,gameId,gameMode,gameType,gameVersion,mapId,platformId,queueId,seasonId,win,team1_1_championId,team1_1_spell1Id,team1_1_spell2Id,team1_1_accountId,team1_1_summonerName,team1_1_summonerId,team1_1_lane,team1_1_role,team1_2_championId,team1_2_spell1Id,team1_2_spell2Id,team1_2_accountId,team1_2_summonerName,team1_2_summonerId,team1_2_lane,team1_2_role,team1_3_championId,team1_3_spell1Id,team1_3_spell2Id,team1_3_accountId,team1_3_summonerName,team1_3_summonerId,team1_3_lane,team1_3_role,team1_4_championId,team1_4_spell1Id,team1_4_spell2Id,team1_4_accountId,team1_4_summonerName,team1_4_summonerId,team1_4_lane,team1_4_role,team1_5_championId,team1_5_spell1Id,team1_5_spell2Id,team1_5_accountId,team1_5_summonerName,team1_5_summonerId,team1_5_lane,team1_5_role,team2_1_championId,team2_1_spell1Id,team2_1_spell2Id,team2_1_accountId,team2_1_summonerName,team2_1_summonerId,team2_1_lane,team2_1_role,team2_2_championId,team2_2_spell1Id,team2_2_spell2Id,team2_2_accountId,team2_2_summonerName,team2_2_summonerId,team2_2_lane,team2_2_role,team2_3_championId,team2_3_spell1Id,team2_3_spell2Id,team2_3_accountId,team2_3_summonerName,team2_3_summonerId,team2_3_lane,team2_3_role,team2_4_championId,team2_4_spell1Id,team2_4_spell2Id,team2_4_accountId,team2_4_summonerName,team2_4_summonerId,team2_4_lane,team2_4_role,team2_5_championId,team2_5_spell1Id,team2_5_spell2Id,team2_5_accountId,team2_5_summonerName,team2_5_summonerId,team2_5_lane,team2_5_role
149,1590228448736,1951,4401135931,CLASSIC,MATCHED_GAME,10.10.320.3039,11,KR,420,13,team2,164,12,4,dqbHSZohCDO6-VqmdoWHspPd2jiNTNlkNzd45HZOclCsdYE,93년생 기계다리,CPuOKkxRofzJ9vBkQ8P5vpSTNH9dZ9SAvr2p1pgLgYSzS5U,TOP,SOLO,40,4,14,EU9If_yh0C8VFeGlsi-rc_EkTAh7pI_aUp9kDs-xpYGq,야옹히,vdBWIvpnZqq0nty5BVVqeEtKPtUf3gQPY87idiuasOAl0g,BOTTOM,DUO_SUPPORT,421,4,11,bT41KBaRPO2RVwXyjG1enRmnf39zmtxhtVwshD_pBhmxZ1whIU6CP6iH,복숭아먹고싶엉,mh-2pK9wke-SbTfdLhldrC-wqrGsj2G-K5tV3xTtJTNOgGc,JUNGLE,NONE,523,4,7,pxgy-fiiJbrc49oCXfFtTbQVO8RgKCDIv4O7bO5fIn1yn1sHS7ddrySh,북경 올림픽 유치,rc1np9VGMAd5FUFcD2MAopvRCUw7im55vDSbNodwWDri-4A,BOTTOM,DUO_CARRY,134,14,4,KeKug3LQ8eW6ePxESNDrjNdfhoppriDfoCtPox5nJSImmy0,봄사과체리망고,CghN_5E49FcDdKeTMm1cjRqXsxwwqS-1vdgV0P67E_N5TTY,MIDDLE,SOLO,91,4,14,mzoSCM_J9WwSVmGrHZo_6ZvRqlZP9R_KMsIIzKJb3ZC-Q_s4lE_5TIIr,aswadsasd,l6egLu--mGb-eM593LzPOC5fwNLF6ou1T6E0jRBG0qmU3KU,MIDDLE,SOLO,31,4,14,IU5XMMffleuPW-DGiCMhrfw7Rdp8Y68upbb5wQirArXCqDJTw1hlshxZ,duoyudeyu,g8VBcoIhtrkalCuAEhD6sIK8TuJcjd9Zd76wNxVZCrdMFR4,TOP,SOLO,110,7,4,NwAWPl8-8g745wldb3YjiDAutLWC2axkf9jUF4d6khHnp4hNn9mpa2dx,cqpo,lvrIk8eMaXvvzZJMBvkwb9D2ckeA_j6cKV-JWIpuan_YjU4,BOTTOM,DUO_CARRY,104,4,11,VTF2S16W15nV5wclGYcqySIf47x28OVtoIpZq2VRDDlsHUMqUrAe9sFU,shameiyouzi,8FkQy5QvblIqU-lMKqNv3EY0SOL_vFw_jqJwlIk9nN6Qz18,JUNGLE,NONE,412,14,4,t5sR-cw8xAzF9EKfw7EFb6KtBEnUFobtkPUFUIq7g49TSWq6JVqxN5qm,Fox B Lucile,HlNIx_l4Gci46iIY_ropcY6Hd8UxeWcQccwSca_1DKiNpZ8,BOTTOM,DUO_SUPPORT
150,1595756880801,908,4532732221,ARAM,MATCHED_GAME,10.15.328.8759,12,KR,450,13,team2,61,1,4,Mss6HgHIsjxizWL9hnJx4zj8Si6IIfi2g1IE3fRoAky2,뽐 님,2PelRTZeWzhdZwut2XVBn3cu1os32jQG3TWqvZIY_j13Ceg,NONE,DUO_SUPPORT,14,4,32,Re-LZYAwaY6NB-K1QMN83RzE0_627M2lUk2WFHTQj6V4AVA,로밍가는쓰레쉬,vn4Ctjgqp-bqIa4a5anJl5c-TYsxxbHYpXi0ie_rJmD8ebc,NONE,DUO,254,32,4,-p1WXb6pFSpyfZcdsJ7i8EpwJMhpbpviSGB8mjktKwXh2rc,카밀함,BKwSzjZahggDg73WCr-9OgFFJC19h92NkjcrVbV3QGsip4U,NONE,DUO_SUPPORT,1,32,4,U99K-32UzzDDZKge6lbtsSzbd4Hzm9sL7MRrFEl0F17KSVM,사랑을 담아서,Q_VhRk-8doJ5FVdp6r-6RgmkXPrLrb3r4DNsdNlbhmXHuBs,NONE,DUO_SUPPORT,223,4,32,oB43qxH2hv7_8WN2IiEqnPgDWJvlSPgf8Nhvc8WzonNQKSk,흐에에엥ee,TU80c-QMZ1Q73pBp9dPP0o-ms0xfCKD4bnb1rOi-2ppth4A,NONE,DUO_SUPPORT,266,4,32,DTcIb7zdTPJZw9RWvVf2uJixvCTTLhFH0t6FIU0T-IfR0rA,고라니12,EENU7hbc_Um2U_D2NsSOp-kQp74_rTF-B4_hGNONfDB6hKg,NONE,DUO_SUPPORT,42,4,7,WO142pjBVGnzjsnwgoB0wI3bKWqmtuGyXHsSejnWtE3i,꽝 구,wUpi2b7SK1ZgcuMKvg-igtDvhfB96I6WQnAIjM5jIaaSSw,NONE,DUO_SUPPORT,22,4,7,J61FQa_uDLbp_nu0G8hkl6DzpiLMGhguBLPNydj7rRpI-MU,포킹챔프잘합니다,-eVJbtXC7FvnKxjBxeWcQO_GFOON32rMvyLe5ZVabU9GhIQ,NONE,DUO,161,1,4,Hem25teF-Larfpxi-1z4L-jZ6tYsODR5IP0zG-7ICsisoxw,AcronYM 베가스,PqOPFzChfnle3GF3MIn5Tw86HJkwExw6ZLzfvNdMaGhZvDs,NONE,DUO_SUPPORT,142,32,4,KYVW7F2XqRY0sWUAEV8heybFgHCFDRC74gn9ztKZpu36-ZU,아브실골플다1,8O9LB3n7g9GGjOql9zW76NAITit01k9m_oLv3UjfAgsg7zw,NONE,DUO_SUPPORT
151,1595641612864,2074,4529062206,CLASSIC,MATCHED_GAME,10.15.328.8759,11,KR,420,13,team1,43,3,4,eNUncZf6Yv9dUhaap0Q_OCXsws3gn4vofQYIFGnKYRln,돌아가어서,b48hBv9UZtwHvmvozpn_NCCpodAiHmJfWgtLxnpLDmb59g,BOTTOM,DUO_SUPPORT,51,4,7,S1uyzU3CfEpyaDx_aFnZo_30vyhIEhyyjp6awCMiHDTBTU8,표정표정,0XtMx-uWNNVWCpcehvT7-9XEBhQanvG4xr8_X2XfYATxygc,BOTTOM,DUO_CARRY,114,12,4,gRuicB0T1ntzD93OzT17_e1Smt0Jlo40__vljwRC-hBvjIpmse-nCSVW,치맹이,U-_Skue_zk3x62UuTYTXle1sTfkUgwlagXH0g4AbP91L0mI,TOP,SOLO,7,14,4,zOWej-Hk8-alYONjKiyA1ZPhd8VKYhvXDaFcyNa3SCP-,아무데나다가용,sVYfmAHrU2hv_ym2jslwczpOClPqFO3TN2_VRvZsttpYCw,MIDDLE,SOLO,64,11,4,m8D7UT3nijQA-w55wcAlpUNdeMSyzX7DQ_htEwwmPYWrn94,적정글 동선생각,sOfLfNX3oDG92JlnCj24hjgx9F1eMBmGui_vwlYII9Hvptg,JUNGLE,NONE,92,12,4,Hf0jkdWdJGcHJROI-mSwHM_YQwo2bBrBYZp7sRLsu48rk15vUu3whjbB,애기근태짱,sJ3E12O8Hxjhlwjp6VDywhhamKb8dm45JfmY4TpiYFXxROw,TOP,SOLO,875,11,4,jzr_-hB2QjFvSo2xVt2Z-hCIgfMdYTdBMQ-i5LLYgkCGCBM,huayuan gongyuan,RXslweYgdbH2MQ2nyTXzCTlUSWdCK4yCbfOcRBrGF1y2hu8,JUNGLE,NONE,432,14,4,c9T2yoSepCDmhO9k8OMeIdCf83tncCN8Ri4gtlnkTX7_,성호홍,e0962vYLktToJKbbJSaJH9OndJNfsF8nSoF4BjmkxBcwug,BOTTOM,DUO_SUPPORT,81,4,7,Fq-MoAdvJagNlLeT5rS8HwW0lpCIliOagdwbKiZaUAcQSl82EluUy17W,bored game,6T9qMIEdMb0IALZ5VR0FOS0Ngxts1YSEnoALWWuxLsM7rbM,BOTTOM,DUO_CARRY,112,12,4,k427UJXZf4xsbl4oI6Y4VgzW7-69GXxzugE0ZmgMxSke,서대문구청,HZqCjFG5nii3TtB7r-VhE8Y-MNA55_WwHjCjAiAuQNwLGg,MIDDLE,SOLO
152,1595694679852,1683,4531159361,CLASSIC,MATCHED_GAME,10.15.328.8759,11,KR,420,13,team1,126,4,12,y7LP9wC12D8urgOGKtukrgklxvJKkXsX0yhm5gWDOpGGM70t0ZzI_Rl0,Doctor Dini ,6hVD3kB7OAbl0X4ICwjE5oJeP4i80WD-t2sHmAjKj-_7YisQ,TOP,SOLO,81,4,7,EUvPWuaymTe4rEjFvJxaeO_DLQFLM6nJSe6CuE7NGg_RZVAKzdCZ9XtG,zhuimengchizixin,WwGGbC_wPu6K6V1iSX7uuuSsQMNbJNuyIbAXCIMrE0dbCDs,BOTTOM,DUO_CARRY,43,4,3,STmOUmUUnqFn7onzOT50neiJrYlAL_fiCTaJpFCULO9z68GEbM7LHBk7,like cz,eJiQoQnsrgIPXXq2kh3fbz8K0VpJdOX53MW7TWjnoKSVvvo,BOTTOM,DUO_SUPPORT,82,14,4,sa-Zswrz6XevMPVrqye6VE-zIACq7AjIrvk97zfRgLQY31QdMzoR3O6H,Lang D,Ev4M-umXAgwpmppCQaLAHfL868nFfW0gxVNbQpx2LcJGef8,MIDDLE,SOLO,106,4,11,FZ3tR17ivk4du5EfvTIIuPVnRYcXZl6FswtG9aA-kcm7ptDfiZc0WLBd,DGA TOP,Z3dAifA617z6qfAmnPJwSmYguhhf5it-53almoWkp4OXf-k,JUNGLE,NONE,497,4,14,VL4dgfglLE8EWiWurGATxTUthIDmpCOccG3hW51__jNlN9BlyhWS1L5V,haokmt,befnHZTpy_THdc79WTJ98WaAdy4_IqZsTRMNZtUrSHUGOxQ,BOTTOM,DUO_SUPPORT,421,11,4,KqfiJhkSyEHTAVhmFp4hdet2wkVEv-Y3nRgIGpKeHDfX8skbSWx51YIA,난 올라가야해,sU4AewLWnqo59hMC4tU3BR7z5amYlUYNEWTRfH1Am9gFXJY,JUNGLE,NONE,41,4,12,XAgBkCMdBSlDAc5YmLTSgWajWAGqTRKWCAKUE4BF2KjTA_16BzBOBB_p,참회함죄송합니다,mSqznkbVxhKsPCr3f7JbXGiZKyARA9UajXC339Pj9FcS8P8,TOP,SOLO,517,12,4,PwrFhctDisd-Wi7GEwSmxDXML7rxYHQyVyLsxlm5cNRtX2gPUxQ4tisZ,asdasfsdgfs,QUT1u73BxvW4NK8Qg_UBa7ZOn6y_G6WFY0xRj8K3oAX8Jr4,MIDDLE,SOLO,498,7,4,zdcYwb1p6kuzO63m02bRxqG90Qj0WpfxO3sZVOueKTINUmSW4daz50Nq,몽강당,TINVb68hHkSJaAyR8RjLzmY3uFSUpea_XSK658LEV9KjN_c,BOTTOM,DUO_CARRY
153,1593948789558,1079,4490527041,ARAM,MATCHED_GAME,10.13.326.4870,12,KR,450,13,team1,142,6,4,lIRSlmwNj-pYLMGoPY28ZGTc4hpqJhiubrDHACXleJJgKII,20180618입대힝,BHIGBAnXsxQYbwRNWPiqoXfFJsJ52Ns5KTEaVXbyNdXcDZg,NONE,DUO_SUPPORT,127,32,4,GdjLUV9k1Z1mE7Me-xdztryw9OWzqtqMMbPR1vaxkoil1Tw,ilkqll,XwK8l81c5UfevhcRd1rvFUicPJeJTKo2su-9PXiF2WAyRWA,NONE,DUO_SUPPORT,238,32,4,LyG2lN-K3IeRzsB1IKZitflsKoyfUqFr6uNQcxBCTbpJN45V9DcD1cPl,입털면조패뿐다,tOpkj1xUB2rStSlCm--TYKGo5RA4GzmrD9wnTZj_fk9NcQo,NONE,DUO_SUPPORT,34,6,4,pz_uiIHPpreUhH8VSAKHCDgdHwc_fTzW4jhGCPIA0JFr,10월 토끼,UKXDNJ3FhG0ls1l2E-UmIHSXQYn5kei1G3kzvIfWSFb_rw,NONE,DUO_SUPPORT,51,7,4,ul107V6LKBu0japgdz7URWXySkoQ1fIGXLpMYX2Yswn9j4Q,쿠키굽는펭귄,7gHXvjpFKGIf4nwZjm7g51v2QyhjReK_9zHIzAqnRRFgDCg,NONE,DUO_SUPPORT,163,4,1,igir6kLpSjmsoMapqqVV7EYGpGmJYWoIaeLUccFU3EQ1,Irelia Almighty,qdgph2IUj7KhuG0nFGofzgJ7P1UQNj0EDMSVsMzY05VYNA,NONE,DUO_SUPPORT,18,4,1,VQfTFU9pqtUfR5YcJBmx61mosJ5xztySZ3HLaKKNddB0xns,송재윤,q7FQBgsF9Vb8B-3qA2-0pbtIY84GutNAPVSb50zC75nLG6w,NONE,DUO_SUPPORT,67,1,4,NlbyA4uCtfZ05C4ISBqGwUYoa8jTdor9TcVE5A14ZwqT2rA,촉촉한초코볼,RCLSzSFxCXrXSasWX6IU1a6TrgZeLAkkKe7TG12pNQ30U_0,NONE,DUO_SUPPORT,89,4,32,qc4U-ptGqtMqgQdfwpMvQlEPpP5b3WOc8cPUwELr1oe2,아란쮸,RcbtB-qU34-K5LSzSaXFWz9OcOf8ZKueTyMxjujhXXAOcA,NONE,DUO_SUPPORT,58,32,4,soysUve1m2_BQdJc5JmfanyiVi1qU_SuF8U_nc1HBTMneA_TGWWu9Q6t,tmztmz,NY7vH8P914lkHwAF6OQpnk0iWY-ccVLPJhUWau3xM__O3hM,NONE,DUO_SUPPORT
154,1594518664933,1441,4503372098,ARAM,MATCHED_GAME,10.14.327.8505,12,KR,450,13,team2,53,32,4,NhUiWpjonnZa8Q5a0PxdAaNCPFlnst0-GVSzVwW9pgAnTj8,변태 누나,ivH5DWt0TLXuL3HPORmugnBcM_kGdQG7F9-C6z9BwYpLJ10,BOTTOM,SOLO,96,1,4,jzKFVLCVBfGKVA_3txQSnRTKbgk2Emd-FdQlaqLv3RFT,Discord,i9iMQNfgyahFfbx5AgjIB2tOhEceO6mrabL8FRUWaxns4Q,JUNGLE,NONE,106,6,4,mcx8Q1qlDyvZkAfkafGKp5BKqvAwo5p6P0Ns_W90ybcn,오빠 저스킨 사줘,azWUez3rT-DYB-3lzMiIY1PabUQ4Mog8IobNb5YTSxFJjQ,TOP,DUO,201,6,4,yfFys7mEnT9AvtAUHRdp9UH3LSRffGqgBmugr5BQ1MWM,월 야,K77X2lXkaqJJnlYshDg5aV5kQjTIfjjMKKAGtzimv9rphKM,TOP,DUO,238,32,4,pRhUA3l0iCEAewNuagzGROic-Bh4qt3_lqub5MeBtIxTfX3P31vRxKPc,수연누나 이뻐요,LYgPI19Em0vaa88n0Lr6S9ApqvsuOJiYSwNCL9NxrIXGzGI,JUNGLE,NONE,55,14,4,lOCxKvOpjzFl90LKbLrrBfvFbxNeBjfp52CLZ0Po1pu6,김비드1,4kyDb6U3TeR2LsuxgsAc3Z7sANNdvtDRVsQqhDVMNLerLA,TOP,DUO_SUPPORT,163,3,4,JHVoyxx0MsjTINyKDbrkkatHHvcXqndSH1Zl_dcPXgrQ,나와라김문곤,308y4kVUvkvPl2O71sQ1H9Ue3MSYn8FV523GpU8yed2qPg,MIDDLE,DUO,101,13,4,_hNgrB3LJCXrQJ0ueXKNejLSi6dngBINGrcO3UEqYZ5o,의문사개복치,0KNpYnbQ1wcC3C_3bR7zF9ysjttO4H_2A5pGCBi_xX2pdQ,MIDDLE,DUO,154,32,4,pA1A3sBfXQZL5COQk231f9fVy-Kr13_vb_AekA0XSHzt,Last희망,Y1yYmgQFTV2UdxmM1qKIp_MeUbEMU-v2LNogf0xYZxo-9A,MIDDLE,DUO_SUPPORT,222,1,4,ZviE3Kfc2BUkW5_FlSVAYb9mRejEDYuLuR8jZmHZ19KP,퐁퐁이와 병용이,1MaeRhl0bSpAMAiZnU7igebhmrWK9zCZcxc8kjGYNte4NQ,TOP,DUO_CARRY
155,1593754401194,2034,4485022020,CLASSIC,MATCHED_GAME,10.13.326.4870,11,KR,420,13,team2,134,14,4,wyV33JdcthYjaBCvDMJ2slWe6ehaHvHpNj0DdqrI2UShpaY,The Assault,cLiZ963Fn38Bc74k5VqKVl3BfZYYIvsmJ-qyD0LInvYI198,TOP,SOLO,245,4,11,EOUWnP2cCWjJ4Erz7Nijdo-5CkZvSn-wnsFj4oUuz03ozQA,물 녘,RTUxttkmyT1xWWL0_hfwJOHJGjZ7SMG3nwqXXwgaWJCAEaE,JUNGLE,NONE,126,4,12,wc4JQkwi1-MJMMJGwP3tNrWhhegu5E1ZL6dIJB5I3zdxgkE4q4aML_o9,lfhexl,Bwsh1QdqJ7ynoYdyGjh7d1atIOyyg_GKllEg2ezrYascE-I,MIDDLE,DUO_CARRY,523,7,4,XXO2AzHcyqNpQJPRUwmxzEzfywHE_U40gpZPLTY4YgJV9-c,은 택,WtTBUWGfSqs9BnFGcWpcJOXawFUDHx499yEhmyuYHW4TzhQ,BOTTOM,SOLO,16,3,4,M74hSQp8x23hOROfSsIRTkqg3sprYDVk9cvYr0fqTMrN,설거지 유망주,I-pd6mumECS6xRzgUht0yS-fLVLRilYQerMGYXVqMbuzOw,MIDDLE,DUO_SUPPORT,875,14,4,amfxhjEyiLHmhmHNDYJdd9Q5i8wr124vYc3lUl2-c5o4rCQ,뽀 작,zLyuxLqqKjOT6VrS6PNKzDivTzdhUX2eL2e6VK7RcoinvW0,BOTTOM,DUO_SUPPORT,22,4,7,zxX-JU83Je9_Zv8SH-I7iERf5A4S599_KOfECpdKUCFKyunW8JoFTljl,kuangfengbaoyu,MFS_I92srFTTyFE5thvYp1sNZqf515vCCyesrdAKeSfA76s,BOTTOM,DUO_CARRY,517,11,4,n42Ewt_jgzEJTSymyy4MyESySmq-pOdw3coTk0jbONG-V7vzxWq7i5q2,청춘돼지 장세민,JBFNMLbLBUEf8oifJt8KFF4oOr3dgB9wofNveovzsJYIWVU,JUNGLE,NONE,236,4,1,YI09OI2RHicJnoa7odzNWSNAHs3NVXVq1gxHLH50vShqZnthPk6lBeHt,fayufayufayu,gugw-Duc_2-bQVkQXH3priE_lbRa34knoaeaNWdfBsGCu3I,MIDDLE,DUO,117,12,4,ICGhZhKeV03G38Oi5TgcXdpgml8RqPi6KBbFvmQiQGpDcHQ,O H L I o,yXb2NITMw4V7RZ9qYNXf9TBMfK_1e3yUn1EE1PrloYmY4Tk,MIDDLE,DUO
156,1592767233023,1591,4462739782,CLASSIC,MATCHED_GAME,10.12.325.6222,11,KR,420,13,team2,157,3,4,lMFcw-YfAl3ISiayYE8n9z5gwPsc6deALU_YnUqikHQdot8,모띠모띠정연띠,3V-FBjlQP8uzF7O3Q4PoKe6UHEgomc-nBfSaraii9o83mh0,BOTTOM,DUO_CARRY,133,4,1,KFVDfoHNzdAWhH_Aq81aGUItVl3UJv6ZeK2zE_68vhNagvNdIPZ9KrWL,Sh0ck wave,IQHutGJvq0AfDb3u4GEHxBoysQslLPMHG2m91FTvZUoLDZ4,TOP,SOLO,55,4,14,f9yWdB-I3fLvVTjeOZaOWQ6V0gF95HhIQrE5DdvCJ6s7tSqt0nE5yttF,Rookie3,zvFHUjGBFkl-CIKyFVq9Bq3eJlCjxs_q57Bbj5tLm7TIsrs,MIDDLE,SOLO,53,4,14,KbEUHzTFoAw-vOUWRyocWagxRoaieEneo8wzWP1ViYXY1zg,갱제를이긴괴물쥐,T81fMJ5UclsubQT1gaHgShx4NwRnHMfpNgWq4Pbhru0lrcc,BOTTOM,DUO_SUPPORT,104,11,4,tRxdN_Bqf7WN-HtD0YKZ6Gfu8AcxQWwGwG0dwBP4qLIJpiHiBcWcRb1s,EC1996,t8Vnb8b9tMPbdxUS01qkNKfkuxoAV6cWQ7vSlHf6PDZvGBo,JUNGLE,NONE,105,4,14,m0ZLXI2ULqkLdSpQf_kviNtbRjyWnOXw8vnlvxp28Dd5q7I,DORB,olAbgoJghEGCIwlpOy_Ed1L9oeF4jN_aBjuLH2-qWImGGtw,MIDDLE,DUO,16,4,21,YKy6XpNchKiGtHjzTGJG7mSBIEvDI8eBQzukVXjufJ_mXp8,Mr오도구,o09ZSi4KUDiWXqDgdaB58obz6UZWzjm84HQAhY92SfUqccg,BOTTOM,DUO_SUPPORT,58,4,12,N0cAt9hOUxwhLiyiBBzpyHMGkr_FAkteHEm-2CLytYDgupI,Work It Better,UbGkdHdfLNuDBeSNK__1en4SkkVPIjTNH0Y1VqiQfWzBp0I,MIDDLE,DUO,60,4,11,BHA2Tj8hxVfhgUi3of3R9sPjN85Z7lFZfWmO7-6jCKCuZXZ4GKbP6e7D,cnzzqaq,-uJNT5RBewDW_-girHGMzBD-AHTGgLCvIxMrIQdfjhTiS5M,JUNGLE,NONE,22,7,4,KICioJ9XUZixGwV8_VNKQDqXdOc12W5TaLr9M-LlJbaPZRo,연지꼴등,hSk7Sslox6mdpB0MI-zcEnr0WIBtlI8PQctQrVADGSvmNA8,BOTTOM,DUO_CARRY
157,1596083760720,1688,4540596552,CLASSIC,MATCHED_GAME,10.15.330.344,11,KR,420,13,team2,429,4,7,b2DMQ7nJUB-Vk-h9m3U3Rc-9aE_UFJhVpEVkbHp0OF4LMmxWJqB0xSFy,Godjuan,6vKYHus5K2fp_pbn-oCQT7N4syTJ5M1r3cRR_qDnatVT2lU,BOTTOM,DUO_CARRY,120,14,12,eyqnIAtylMK733Kh0_SLdxLjsDn4k1r6d5T6UbKEiVtD,윤이 fan,8tIWYWBf5QAHQUBnKx9Y7F1BTfI4_jDiqW-OupHSZw3evw,MIDDLE,DUO,59,11,4,645gganbfO_ijedNE3rtABDRFrxkeP8AcelBuqAnpYQsYbkdiPBRye_v,p1nz,qHcvck4cg05lYmtkXKdEEGV-K-MMaPT8Js1m7zn3kY-mxPI,JUNGLE,NONE,43,12,4,SGY5jvoCFcTLHw5gmqK5zjNcCTOjWy-PSTFOa9flCA_Y7zS2goNvbTS9,에이펙스 고고,OJN_hj5POU4t1-ojyk_-R_iFnB2rvLL7SvjzaPmHOCTrGcA,MIDDLE,DUO,111,4,14,fS7cedxZ6ul8iwoaEKkVWzSOqTrSAybG7FRjpVy5Vym8,llliilililiiill,LEEV3g70krG7K0os2dW48nkQYP14bYJTpuD3OLu251yRxw,BOTTOM,DUO_SUPPORT,104,4,11,C0hj7CqFKL03SYUqna-mdasSOpzIoE9YeKCEy-ngUxWdmTTP5v2LGJA8,Gen G Felix,J3pHCfPFr7yMUkxmWT2i7LNFbpCZEErjyGZ3hQthelq27eY,JUNGLE,NONE,412,4,3,alH0WQQkNMGCeFlsBkhH_rD6GLeD20Fw1mWH3JOtNZL3rEI,Gen G gyuvee,wWFkT-GY5qcAiHy75S6oGwMpf1yU5TMZCsYFVKszSPmoESk,BOTTOM,SOLO,875,12,4,-BFy6uyxF6-OGVEnGLxlK00pobRVG7jTFaDnkso9XDi-N0o,TW juvenile,T0F6eVefLTLLWzaKW4MFmzGBNuQzDm-Is90FibMi-DNvPIg,TOP,SOLO,245,12,4,2S4gfb898_4PUOmq1yq1uBpW2ELgaV2-AxLMbiFJ3LcOuYVS_tXNIv9S,xiari de weifeng,UJPxypmF7eNkKe7qjKLM7vELJOFl24eaiN9UclSHMSheMUY,MIDDLE,SOLO,51,7,4,3O6vvAcGEFkPUDnSH4vedXOzBFv9PUgokMdhcLADtSYPN9MNQHGeSKvQ,Lim Geun Woo,py-qR5akJ3tXTORVtuBcnXmX02i8bPpClk_D091NN85yQhg,JUNGLE,NONE
158,1593634659968,1494,4482662728,CLASSIC,MATCHED_GAME,10.13.326.4870,11,KR,420,13,team2,16,21,4,efApm8hf8K_oT_j9sfAGZZHVprZiLupb2E5Dv_lcob5Rk5N4SvIt3vzz,메이플 검마 격수,DiiHmt4m-R6kvxdtMSVibUhl1WmS-o1bqFEFQlPuSFkJP24,BOTTOM,DUO_SUPPORT,517,11,4,FZa7f-3MAV1moJU5j5nTkgfEnm0-Ub7KXbAN_KxjOH9EGH0,MS77,Xxwf9ycyF3ipONOehJsuvMbKaoSDdOOoiyeb_jd3CEohbEI,JUNGLE,NONE,126,1,4,-T-Tbhh6aScrM29A1P7ppFupgYr2oM6CKPLZLkskmB34m-U,택연앙,-Sfkv0sxhny6Lhcc4pNRuZAc4s2oPgaW7foMHBdVDwzefsk,MIDDLE,SOLO,106,12,4,Q9XV_eDRhvLb6LMaqPkPlk7gq9RrEF0FqIbw4SOMLSjHKUr65nQZn-vy,Freecssr,ablpqNY_gcvMohjv4p3E-C4fWO0Y11W1-xKyK3kraKvjqhM,TOP,SOLO,145,7,4,o-uFxksOLAX-ZItomuJTqjTnEBP5aaRD2gD7_8wmyspcQP___G-2jECv,별이 보고픈 밤,7vE0Si2f0VkMAEprdYnmt3hYdtkNHfDd0DtxbAXfZYNl5d0,BOTTOM,DUO_CARRY,25,12,4,ZDvAdctQTVHV5G950LD2pnp-wKMdkZ5bigMHFy4RBebAWKT5CZCjWtWC,이해석2,UbCV5sLacZVliZ_RM6MGs0VFdbj5_1HeDUzh1xsopzGQOqY,MIDDLE,SOLO,62,12,4,73KWgrn0TzL7Ah7TMP5Czb08BxSLo5-aUst4ViNXsI-nEOpi6zoLTI1l,bu yao fan qie,2xx68L6DcOnuVx_i_vPhm3RxGpm3zD882JKQTq1DZqio1c4,TOP,SOLO,64,4,11,e0nPgSkwMQPK4De_7LolEDUe25xSVdAXn0lLz3_HEwsjtS_tkip9_zsB,tiantianmiao,UNqqZ3gIIe9q14T6KxjZw2CjbPo4DGsm7x92dnbTL52wRfI,JUNGLE,NONE,81,7,4,lNHYeqiS804aulLy1EMiOx8ctOJ5b4ZRxrVWivHEjFhHlAI,1236549863465456,Vz6XE4Yoh13RjfRF11eBbr6FuM5-eDpDpci3cfMcSPFM_zU,BOTTOM,DUO_CARRY,235,4,3,xCw0C4103dhonxdq-iQQnSQgum3Uvvv-TK6vmv6WvI2OX0vPSOZCpKEe,Time is silent,V8fyMo1iVDOvAAXsfBaXfoGF35fh5uI3fIx8G0PFtdEYFEQ,BOTTOM,DUO_SUPPORT
